_H:	$word	$phones
_D:	"professed"	"p_r_uh.'f_e_s_t%c"
_D:	"profession"	"p_r_uh.'f_e.sh_uh_n%a"
_D:	"professional"	"p_r_uh.'f_e.sh_uh.n_uh_l%c"
_D:	"professor"	"p_r_uh.'f_e_s.uh_r%a"
_D:	"professorate"	"p_r_uh.'f_e_s.uh_r.uh_t%a"
_D:	"professorial"	"p_r_o_f.uh.'s_aw_r.i.uh_ll%c"
_D:	"proffer"	"'p_r_o_f.uh_r%ba"
_D:	"proficiency"	"p_r_uh.'f_i_sh.uh_n.s_i%a"
_D:	"proficient"	"p_r_uh.'f_i_sh.uh_n_t%c"
_D:	"profile"	"'p_r_uh_uu.f_ah_i_l%ab"
_D:	"profiler"	"'p_r_uh_uu.f_ah_i.l_uh_r%a"
_D:	"profit"	"'p_r_o.f_i_t%ab"
_D:	"profitable"	"'p_r_o_f.i.t_uh.b_ll%c"
_D:	"profitableness"	"'p_r_o_f.i.t_uh.b_ll.n_e_s%a"
_D:	"profligate"	"'p_r_o_f.l_i.g_uh_t%ca"
_D:	"profligately"	"'p_r_o_f.l_i.g_uh_t.l_i%d"
_D:	"profluent"	"'p_r_o_f.l_uu.uh_n_t%c"
_D:	"proforma"	"p_r_uh_uu.'f_aw_r.m_a%j"
_D:	"profound"	"p_r_uh.'f_ah_uu_n_d%c"
_D:	"profunda"	"p_r_uh.'f_a_n.d_uh%a"
_D:	"profundity"	"p_r_uh.'f_a_n.d_i.t_i%a"
_D:	"profuse"	"p_r_uh.'f_y_uu_s%c"
_D:	"profusely"	"p_r_uh.'f_y_uu_s.l_i%d"
_D:	"profuseness"	"p_r_uh.'f_y_uu_s.n_e_s%a"
_D:	"profusion"	"p_r_uh.'f_y_uu_zh.uh_n%a"
_D:	"profusive"	"p_r_uh.'f_y_uu.s_i_v%c"
_D:	"profusively"	"p_r_uh.'f_y_uu.s_i_v.l_i%d"
_D:	"profusiveness"	"p_r_uh.'f_y_uu.s_i_v.n_e_s%a"
_D:	"prog"	"'p_r_o_g%ba"
_D:	"progamete"	"p_r_uh_uu.'g_aa.m_ee_t%j"
_D:	"progenitor"	"p_r_uh_uu.'j_e_n.i.t_uh_r%a"
_D:	"progeny"	"'p_r_o_j.uh.n_i%a"
_D:	"proglottid"	"p_r_uh_uu.'g_l_o_t.i_d%j"
_D:	"proglottis"	"p_r_uh_uu.'g_l_o_t.i_s%a"
_D:	"prognathic"	"p_r_o_g.'n_aa.th_i_k%j"
_D:	"prognathism"	"'p_r_o_g.n_uh.th_i_z_uh_m%j"
_D:	"prognathous"	"'p_r_o_g.n_uh.th_uh_s%a"
_D:	"prognathously"	"p_r_o_g.'n_aa.th_uh_s.l_i%j"
_D:	"prognosis"	"p_r_o_g.'n_uh_uu.s_i_s%a"
_D:	"prognostic"	"p_r_o_g.'n_o_s.t_i_k%ca"
_D:	"program"	"'p_r_uh_uu.g_r_aa_m%ab"
_D:	"programmable"	"p_r_uh_uu.'g_r_aa_m.uh.b_ll%c"
_D:	"programmer"	"'p_r_uh_uu.g_r_aa_m.uh_r%a"
_D:	"progress"	"'p_r_uh_uu.g_r_e_s%a"
_D:	"progression"	"p_r_uh.'g_r_e_sh.uh_n%a"
_D:	"progressive"	"p_r_uh.'g_r_e_s.i_v%c"
_D:	"progress/n"	"'p_r_uh_uu_g.r_e_s%j"
_D:	"progress/v"	"p_r_uh.'g_r_e_s%j"
_D:	"prohibit"	"p_r_uh_uu.'h_i_b.i_t%b"
_D:	"prohibitive"	"p_r_uh.'h_i_b.i.t_i_v%c"
_D:	"prohibitory"	"p_r_uh.'h_i_b.i.t_r_i%c"
_D:	"project"	"'p_r_o.j_e_k_t%ab"
_D:	"projectile"	"p_r_uh.'j_e_k.t_ah_i_l%ac"
_D:	"projecting"	"p_r_uh.'j_e_k.t_i_ng%b"
_D:	"projection"	"p_r_uh.'j_e_k.sh_uh_n%ac"
_D:	"projectional"	"p_r_uh.'j_e_k.sh_uh.n_uh_l%c"
_D:	"projective"	"p_r_uh.'j_e_k.t_i_v%c"
_D:	"project/n"	"'p_r_o_j.e_k_t%j"
_D:	"projector"	"p_r_uh.'j_e_k.t_uh_r%a"
_D:	"project/v"	"p_r_uh.'j_e_k_t%j"
_D:	"prokaryote"	"p_r_uh_uu.'k_aa_r.i.uh_uu_t%a"
_D:	"prokofieff"	"p_r_uh.'k_o_f.i.e_f%ca"
_D:	"prolactin"	"p_r_uh_uu.'l_aa_k.t_i_n%a"
_D:	"prolamin"	"p_r_uh_uu.'l_aa_m.i_n%a"
_D:	"prolamine"	"'p_r_uh_uu.l_uh_m.ee_n%j"
_D:	"prolan"	"'p_r_uh_uu.l_aa_n%a"
_D:	"prolate"	"'p_r_uh_uu.l_e_i_t%c"
_D:	"prole"	"'p_r_uh_uu_l%a"
_D:	"prolepsis"	"p_r_uh_uu.'l_e_p.s_i_s%a"
_D:	"proleptic"	"p_r_uh_uu.'l_e_p.t_i_k%c"
_D:	"proletary"	"'p_r_uh_uu.l_uh.t_uh.r_i%ca"
_D:	"proliferate"	"p_r_uh.'l_i_f.uh.r_e_i_t%b"
_D:	"prolific"	"p_r_uh.'l_i_f.i_k%c"
_D:	"proline"	"'p_r_uh_uu.l_ah_i_n%c"
_D:	"prolix"	"'p_r_uh_uu.l_i_k_s%c"
_D:	"prolixity"	"p_r_uh_uu.'l_i_k.s_i.t_i%a"
_D:	"prolocutor"	"p_r_uh_uu.'l_o_k.y_uh.t_uh_r%a"
_D:	"prologue"	"'p_r_uh_uu.l_o_g%ab"
_D:	"prolong"	"p_r_uh.'l_o_ng%b"
_D:	"prolongate"	"p_r_uh_uu.'l_o_ng.g_e_i_t%c"
_D:	"prolusion"	"p_r_uh_uu.'l_uu.zh_uh_n%a"
_D:	"prolusory"	"p_r_uh_uu.'l_uu.s_uh.r_i%j"
_D:	"prom"	"'p_r_o_m%a"
_D:	"promethean"	"p_r_uh.'m_ee_th.i.uh_n%c"
_D:	"prometheus"	"p_r_uh.'m_ee_th.i.uh_s%ca"
_D:	"promethium"	"p_r_uh_uu.'m_ee.th_i.uh_m%a"
_D:	"prominence"	"'p_r_o_m.i.n_uh_n_s%a"
_D:	"prominent"	"'p_r_o_m.i.n_uh_n_t%c"
_D:	"promiscuous"	"p_r_uh.'m_i_s.k_y_uu.uh_s%c"
_D:	"promiscuously"	"p_r_uh.'m_i_s.k_y_uu.uh_s.l_i%d"
_D:	"promiscuousness"	"p_r_uh.'m_i_s.k_y_uu.uh_s.n_e_s%a"
_D:	"promise"	"'p_r_o_m.i_s%ab"
_D:	"promising"	"'p_r_o_m.i.s_i_ng%b"
_D:	"promontory"	"'p_r_o_m.uh_n.t_r_i%a"
_D:	"promote"	"p_r_uh.'m_uh_uu_t%b"
_D:	"promotion"	"p_r_uh.'m_uh_uu.sh_uh_n%a"
_D:	"promotive"	"p_r_uh.'m_uh_uu.t_i_v%c"
_D:	"promotiveness"	"p_r_uh.'m_uh_uu.t_i_v.n_e_s%a"
_D:	"prompt"	"'p_r_o_m_p_t%cba"
_D:	"prompter"	"'p_r_o_m_p.t_uh_r%a"
_D:	"promulgate"	"'p_r_o_m.uh_ll.g_e_i_t%b"
_D:	"pronation"	"p_r_uh_uu.'n_e_i.sh_uh_n%a"
_D:	"prone"	"'p_r_uh_uu_n%ca"
_D:	"pronephric"	"p_r_uh_uu.'n_e_f.r_i_k%c"
_D:	"prong"	"'p_r_o_ng%ab"
_D:	"pronominal"	"p_r_uh_uu.'n_o_m.i.n_uh_l%c"
_D:	"pronominally"	"p_r_uh_uu.'n_o_m.i.n_uh.l_i%d"
_D:	"pronouncable"	"p_r_uh.'n_ah_uu_n.s_uh.b_ll%c"
_D:	"pronounce"	"p_r_uh.'n_ah_uu_n_s%b"
_D:	"pronounceable"	"p_r_uh.'n_ah_uu_n.s_uh.b_ll%c"
_D:	"pronounced"	"p_r_uh.'n_ah_uu_n_s_t%b"
_D:	"pronouncedly"	"p_r_uh.'n_ah_uu_n.s_i_d.l_i%d"
_D:	"pronouncement"	"p_r_uh.'n_ah_uu_n_s.m_uh_n_t%a"
_D:	"pronto"	"'p_r_o_n.t_uh_uu%d"
_D:	"pronucleus"	"p_r_uh_uu.'n_y_uu.k_l_i.uh_s%a"
_D:	"proof"	"'p_r_uu_f%acb"
_D:	"proofing"	"'p_r_uu.f_i_ng%a"
_D:	"prop"	"'p_r_o_p%a"
_D:	"propagable"	"'p_r_o_p.uh.g_uh.b_ll%c"
_D:	"propagate"	"'p_r_o_p.uh.g_e_i_t%b"
_D:	"propane"	"'p_r_uh_uu.p_e_i_n%a"
_D:	"propel"	"p_r_uh.'p_e_l%ba"
_D:	"propellant"	"p_r_uh.'p_e_l.uh_n_t%j"
_D:	"propeller"	"p_r_uh.'p_e_l.uh_r%a"
_D:	"propend"	"p_r_uh_uu.'p_e_n_d%b"
_D:	"propene"	"'p_r_uh_uu.p_ee_n%a"
_D:	"propensity"	"p_r_uh.'p_e_n.s_i.t_i%a"
_D:	"proper"	"'p_r_o_p.uh_r%ca"
_D:	"properly"	"'p_r_o_p.uh_r.l_i%d"
_D:	"propertied"	"'p_r_o_p.uh_r.t_i_d%c"
_D:	"property"	"'p_r_o.p_uh_r.t_i%a"
_D:	"prophecy"	"'p_r_o_f.uh.s_i%ab"
_D:	"prophet"	"'p_r_o_f.i_t%a"
_D:	"prophetic"	"p_r_uh.'f_e_t.i_k%c"
_D:	"propine"	"p_r_uh_uu.'p_ee_n%ba"
_D:	"propinquity"	"p_r_uh.'p_i_ng.k_w_i.t_i%a"
_D:	"propionate"	"'p_r_uh_uu.p_i.uh.n_e_i_t%ab"
_D:	"propitiable"	"p_r_uh.'p_i_sh.i.uh.b_ll%c"
_D:	"propitiation"	"p_r_uh.p_i_sh.i.'e_i.sh_uh_n%j"
_D:	"propitiatory"	"p_r_uh.'p_i_sh.i.uh.t_uh_r.i%ca"
_D:	"propitious"	"p_r_uh.'p_i_sh.uh_s%c"
_D:	"propitiously"	"p_r_uh.'p_i_sh.uh_s.l_i%d"
_D:	"propitiousness"	"p_r_uh.'p_i_sh.uh_s.n_e_s%a"
_D:	"propolis"	"'p_r_o_p.uh.l_i_s%a"
_D:	"propone"	"p_r_uh.'p_uh_uu_n%b"
_D:	"proponent"	"p_r_uh.'p_uh_uu.n_uh_n_t%a"
_D:	"proportion"	"p_r_uh.'p_aw_r.sh_uh_n%ab"
_D:	"proportionable"	"p_r_uh.'p_aw_r.sh_uh.n_uh.b_ll%c"
_D:	"proportional"	"p_r_uh.'p_aw_r.sh_uh.n_uh_l%c"
_D:	"proportionate"	"p_r_uh.'p_aw_r.sh_uh.n_uh_t%cb"
_D:	"proportionate/aj"	"p_r_uh.'p_aw_r.sh_uh.n_uh_t%j"
_D:	"proportioned"	"p_r_uh.'p_aw_r.sh_uh_n_d%c"
_D:	"propos"	"p_r_uh.'p_uh_uu%a"
_D:	"proposal"	"p_r_uh.'p_uh_uu.z_uh_l%a"
_D:	"propose"	"p_r_uh.'p_uh_uu_z%b"
_D:	"proposed"	"p_r_uh.'p_uh_uu_z_d%b"
_D:	"proposition"	"p_r_o_p.uh.'z_i_sh.uh_n%a"
_D:	"propositus"	"p_r_uh.'p_o_z.i.t_uh_s%a"
_D:	"propraetor"	"p_r_uh_uu.'p_r_ee.t_uh_r%a"
_D:	"proprietary"	"p_r_uh.'p_r_ah_i.uh.t_r.i%ca"
_D:	"proprietor"	"p_r_uh.'p_r_ah_i.uh.t_uh_r%a"
_D:	"proprietress"	"p_r_uh.'p_r_ah_i.uh.t_r_e_s%a"
_D:	"propriety"	"p_r_uh.'p_r_ah_i.i.t_i%a"
_D:	"proprioceptive"	"p_r_uh_uu.p_r_i.uh.'s_e_p.t_i_v%c"
_D:	"proptosis"	"p_r_o_p.'t_uh_uu.s_i_s%a"
_D:	"propulsion"	"p_r_uh.'p_a_l.sh_uh_n%a"
_D:	"propyl"	"'p_r_uh_uu.p_ah_i_l%c"
_D:	"propylic"	"p_r_uh_uu.'p_i_l.i_k%c"
_D:	"prorate"	"p_r_uh_uu.'r_e_i_t%b"
_D:	"prorogue"	"p_r_uh_uu.'r_uh_uu_g%b"
_D:	"prosaic"	"p_r_uh.'z_e_i.i_k%c"
_D:	"prosaism"	"p_r_uh.'z_e_i.i_z.uh_m%a"
_D:	"proscenium"	"p_r_uh.'s_ee_n.i.uh_m%a"
_D:	"prosciutto"	"p_r_uh_uu.'sh_uu.t_uh_uu%a"
_D:	"proscribe"	"p_r_uh_uu.'s_k_r_ah_i_b%b"
_D:	"proscription"	"p_r_uh_uu.'s_k_r_i_p.sh_uh_n%c"
_D:	"prose"	"'p_r_uh_uu_z%acb"
_D:	"prosector"	"p_r_uh_uu.'s_e_k.t_uh_r%a"
_D:	"proserpine"	"'p_r_o_s.uh_r.p_ee_n%a"
_D:	"prosit"	"'p_r_uh_uu.s_i_t%ia"
_D:	"prosodic"	"p_r_uh.'s_o_d.i_k%c"
_D:	"prosodist"	"'p_r_o_s.uh.d_i_s_t%a"
_D:	"prosody"	"'p_r_o_s.uh.d_i%a"
_D:	"prospect"	"'p_r_o_s.p_e_k_t%ab"
_D:	"prospector"	"'p_r_o_s.p_e_k.t_uh_r%a"
_D:	"prospectus"	"p_r_uh.'s_p_e_k.t_uh_s%a"
_D:	"prosper"	"'p_r_o_s.p_uh_r%b"
_D:	"prospera"	"'p_r_o_s.p_uh.r_uh%ca"
_D:	"prosperity"	"p_r_o.'s_p_e_r.i.t_i%a"
_D:	"prosperous"	"'p_r_o_s.p_uh.r_uh_s%c"
_D:	"pross"	"'p_r_o_s%ab"
_D:	"prostate"	"'p_r_o_s.t_e_i_t%a"
_D:	"prostatic"	"p_r_o.'s_t_aa_t.i_k%j"
_D:	"prosthesis"	"'p_r_o_s.th_ee.s_i_s%a"
_D:	"prosthetic"	"p_r_o_s.'th_e_t.i_k%j"
_D:	"prostomium"	"p_r_uh_uu.'s_t_uh_uu.m_i.uh_m%a"
_D:	"prostrate"	"'p_r_o_s.t_r_e_i_t%b"
_D:	"prostration"	"p_r_o.'s_t_r_e_i.sh_uh_n%a"
_D:	"prosy"	"'p_r_uh_uu.z_i%cb"
_D:	"prosyllogism"	"'p_r_uh_uu.s_i_l.uh.j_i_z_uh_m%j"
_D:	"protagonist"	"p_r_uh_uu.'t_aa_g.uh.n_i_s_t%a"
_D:	"protalus"	"p_r_uh_uu.'t_e_i_l.uh_s%j"
_D:	"protan"	"'p_r_uh_uu_t.aa_n%j"
_D:	"protandrous"	"p_r_uh_uu_t.'aa_n.d_r_uh_s%j"
_D:	"protanomal"	"'p_r_uh_uu_t.uh_n.o.m_ll%j"
_D:	"protanomaly"	"'p_r_uh_uu_t.uh_n.o.m.uh.l_i%a"
_D:	"protanope"	"'p_r_uh_uu_t.uh.n_uh_uu_p%a"
_D:	"protanopia"	"'p_r_uh_uu_t.uh.n_uh_uu_p.i.uh%a"
_D:	"protarch"	"'p_r_uh_uu_t.ar_r_k%j"
_D:	"protargol"	"'p_r_uh_uu_t.ar_r.g_o_l%j"
_D:	"protarsal"	"p_r_uh_uu.'t_ar_r.s_uh_l%j"
_D:	"protarsus"	"p_r_uh_uu.'t_ar_r.s_uh_s%j"
_D:	"protasis"	"'p_r_o_t.uh.s_i_s%a"
_D:	"protatic"	"p_r_uh_uu.'t_aa_t.i_k%j"
_D:	"protea"	"'p_r_uh_uu.t_ee.uh%j"
_D:	"protean"	"'p_r_uh_uu.t_i.uh_n%c"
_D:	"protect"	"p_r_uh.'t_e_k_t%b"
_D:	"protecting"	"p_r_uh.'t_e_k.t_i_ng%c"
_D:	"protectingly"	"p_r_uh.'t_e_k.t_i_ng.l_i%d"
_D:	"protection"	"p_r_uh.'t_e_k.sh_uh_n%a"
_D:	"protective"	"p_r_uh.'t_e_k.t_i_v%c"
_D:	"protector"	"p_r_uh.'t_e_k.t_uh_r%a"
_D:	"protectorate"	"p_r_uh.'t_e_k.t_uh_r.uh_t%a"
_D:	"protectress"	"p_r_uh.'t_e_k.t_r_e_s%j"
_D:	"protege"	"'p_r_o.t_i.zh_i%a"
_D:	"protein"	"'p_r_uh_uu.t_ee_n%ac"
_D:	"proteolysis"	"p_r_uh_uu.t_i.'o_l.i.s_i_s%a"
_D:	"proteolytic"	"p_r_uh_uu.t_i.uh.'l_i_t.i_k%c"
_D:	"protest"	"'p_r_uh_uu.t_e_s_t%ab"
_D:	"protestant"	"'p_r_o.t_i.s_t_uh_n_t%ca"
_D:	"protestation"	"p_r_o.t_e_s.t_e_i.sh_uh_n%a"
_D:	"protest/n"	"'p_r_uh_uu.t_e_s_t%j"
_D:	"protest/v"	"p_r_uh.'t_e_s_t%j"
_D:	"prothallium"	"p_r_uh_uu.'th_aa_l.i.uh_m%c"
_D:	"prothallus"	"p_r_uh_uu.'th_aa_l.uh_s%a"
_D:	"prothesis"	"'p_r_o_th.uh.s_i_s%a"
_D:	"prothetic"	"p_r_o.'th_e_t.i_k%c"
_D:	"prothetics"	"p_r_o.'th_e_t.i_k_s%j"
_D:	"prothonotary"	"p_r_uh_uu.'th_o_n.uh.t_uh_r.i%a"
_D:	"prothorax"	"p_r_uh_uu.'th_aw_r.aa_k_s%a"
_D:	"prothrombin"	"p_r_uh_uu.'th_r_o_m.b_i_n%a"
_D:	"protist"	"'p_r_uh_uu.t_i_s_t%a"
_D:	"protistan"	"p_r_uh_uu.'t_i_s.t_uh_n%ca"
_D:	"protolanguage"	"'p_r_uh_uu.t_uh_uu.'l_aa_ng.g_w_i_j%a"
_D:	"proton"	"'p_r_uh_uu.t_o_n%a"
_D:	"protonotary"	"p_r_uh_uu.'t_o_n.uh.t_uh_r.i%a"
_D:	"protophyta"	"p_r_uh_uu.t_uh_uu.'f_ah_i.t_uh%a"
_D:	"protoplasmic"	"p_r_uh_uu.t_uh_uu.'p_l_aa_z.m_i_k%c"
_D:	"prototype"	"'p_r_uh_uu.t_uh.t_ah_i_p%a"
_D:	"prototypic"	"p_r_uh_uu.t_uh_uu.'t_i_p.i_k%c"
_D:	"protozoa"	"p_r_uh_uu.t_uh.'z_uh_uu.uh%a"
_D:	"protozoan"	"p_r_uh_uu.t_uh.'z_uh_uu.uh_n%c"
_D:	"protract"	"p_r_uh_uu.'t_r_aa_k_t%b"
_D:	"protractile"	"p_r_uh_uu.'t_r_aa_k.t_ah_i_l%c"
_D:	"protrude"	"p_r_uh.'t_r_uu_d%b"
_D:	"protrusible"	"p_r_uh.'t_r_uu.z_i.b_ll%c"
_D:	"protrusion"	"p_r_uh.'t_r_uu.zh_uh_n%a"
_D:	"protrusive"	"p_r_uh.'t_r_uu.s_i_v%c"
_D:	"protuberance"	"p_r_uh.'t_y_uu.b_uh_r.uh_n_s%j"
_D:	"protuberant"	"p_r_uh.'t_y_uu.b_uh_r.uh_n_t%c"
_D:	"protuberantly"	"p_r_uh.'t_y_uu.b_uh_r.uh_n_t.l_i%d"
_D:	"proud"	"'p_r_ah_uu_d%cd"
_D:	"proust"	"'p_r_ah_uu_s_t%ca"
_D:	"proustite"	"'p_r_uu.s_t_ah_i_t%a"
_D:	"prove"	"'p_r_uu_v%b"
_D:	"proved"	"'p_r_uu_v_d%b"
_D:	"proven"	"'p_r_uu.v_uh_n%c"
_D:	"provenance"	"'p_r_o_v.uh.n_uh_n_s%a"
_D:	"provence"	"'p_r_o_v.uh_n_s%j"
_D:	"provender"	"'p_r_o_v.i_n.d_uh_r%a"
_D:	"provenience"	"p_r_uh_uu.'v_ee.n_i.uh_n_s%a"
_D:	"proverb"	"'p_r_o_v.uh_r_b%ab"
_D:	"proverbial"	"p_r_uh.'v_er_r.b_i.uh_l%a"
_D:	"provide"	"p_r_uh.'v_ah_i_d%b"
_D:	"provided"	"p_r_uh.'v_ah_i.d_i_d%bh"
_D:	"providence"	"'p_r_o.v_i.d_uh_n_s%a"
_D:	"provident"	"'p_r_o_v.i.d_uh_n_t%c"
_D:	"providing"	"p_r_uh.'v_ah_i.d_i_ng%b"
_D:	"province"	"'p_r_o.v_i_n_s%a"
_D:	"provincial"	"p_r_uh.'v_i_n.sh_uh_l%ca"
_D:	"provision"	"p_r_uh.'v_i_zh.uh_n%a"
_D:	"provisional"	"p_r_uh.'v_i_zh.uh.n_uh_l%ca"
_D:	"provisionally"	"p_r_uh.'v_i_zh.uh.n_uh.l_i%d"
_D:	"provisionary"	"p_r_uh.'v_i_zh.uh.n_uh_r.i%j"
_D:	"proviso"	"p_r_uh.'v_ah_i.z_uh_uu%a"
_D:	"provitamin"	"p_r_uh_uu.'v_i.t_uh.m_i_n%a"
_D:	"provocateur"	"p_r_o.v_o.k_uh.'t_er_r%a"
_D:	"provocative"	"p_r_uh.'v_o_k.uh.t_i_v%ca"
_D:	"provocatively"	"p_r_uh.'v_o_k.uh.t_i_v.l_i%d"
_D:	"provocativeness"	"p_r_uh.'v_o_k.uh.t_i_v.n_e_s%a"
_D:	"provoke"	"p_r_uh.'v_uh_uu_k%b"
_D:	"provost"	"'p_r_o.v_uh_s_t%a"
_D:	"prow"	"'p_r_ah_uu%ca"
_D:	"prowess"	"'p_r_ah_uu.e_s%a"
_D:	"prowl"	"'p_r_ah_uu_l%b"
_D:	"prowler"	"'p_r_ah_uu.l_uh_r%a"
_D:	"proximal"	"'p_r_o_k.s_i.m_uh_l%c"
_D:	"proximally"	"'p_r_o_k.s_i.m_uh.l_i%d"
_D:	"proximate"	"'p_r_o_k.s_i.m_uh_t%c"
_D:	"proximately"	"'p_r_o_k.s_i.m_uh_t.l_i%d"
_D:	"proximateness"	"'p_r_o_k.s_i.m_uh_t.n_e_s%a"
_D:	"proximity"	"p_r_o_k.'s_i_m.i.t_i%a"
_D:	"proxy"	"'p_r_o_k.s_i%a"
_D:	"pru"	"'p_r_uu%ca"
_D:	"prud"	"'p_r_a_d%ca"
_D:	"prude"	"'p_r_uu_d%a"
_D:	"prudence"	"'p_r_uu.d_uh_n_s%a"
_D:	"prudent"	"'p_r_uu_d.uh_n_t%c"
_D:	"prudential"	"p_r_uu.'d_e_n.sh_uh_l%c"
_D:	"prudery"	"'p_r_uu.d_uh.r_i%a"
_D:	"prudi"	"'p_r_uu.d_i%ca"
_D:	"prudie"	"'p_r_uu.d_i%ca"
_D:	"prudish"	"'p_r_uu.d_i_sh%c"
_D:	"prudishly"	"'p_r_uu.d_i_sh.l_i%d"
_D:	"prudishness"	"'p_r_uu.d_i_sh.n_e_s%a"
_D:	"prudy"	"'p_r_uu.d_i%ca"
_D:	"prune"	"'p_r_uu_n%ab"
_D:	"prunella"	"p_r_uu.'n_e_l.uh%a"
_D:	"prurient"	"'p_r_u_r.i.uh_n_t%c"
_D:	"pruriently"	"'p_r_u_r.i.uh_n_t.l_i%d"
_D:	"prurigo"	"p_r_u.'r_ah_i.g_uh_uu%a"
_D:	"pruritus"	"p_r_u.'r_ah_i.t_i_s%a"
_D:	"prussia"	"'p_r_a_sh.uh%ca"
_D:	"pruta"	"p_r_uu.'t_ar%a"
_D:	"prutah"	"p_r_uu.'t_ar%a"
_D:	"pry"	"'p_r_ah_i%ba"
_D:	"pryer"	"'p_r_ah_i.uh_r%a"
_D:	"prying"	"'p_r_ah_i.i_ng%cb"
_D:	"pryingly"	"'p_r_ah_i.i_ng.l_i%d"
_D:	"pryor"	"'p_r_ah_i.uh_r%ca"
_D:	"psalm"	"'s_ar_m%ab"
_D:	"psalmist"	"'s_ar.m_i_s_t%a"
_D:	"psalmody"	"'s_ar.m_uh.d_i%a"
_D:	"psalter"	"'s_o_l.t_uh_r%ca"
_D:	"psalterium"	"s_aw_l.'t_ee_r.i.uh_m%a"
_D:	"psaltery"	"'s_aw_l.t_uh.r_i%a"
_D:	"psephology"	"s_i.'f_o_l.uh.j_i%a"
_D:	"pseudo"	"'s_y_uu.d_uh_uu%c"
_D:	"pseudoallele"	"'s_y_uu.d_uh_uu.aa_l_ee_l%j"
_D:	"pseudomonas"	"s_y_uu.'d_o_m.uh.n_uh_s%a"
_D:	"pseudonym"	"'s_y_uu_d.uh.n_i_m%a"
_D:	"pseudonymous"	"s_y_uu.'d_o_n.uh.m_uh_s%c"
_D:	"pseudonymously"	"s_y_uu.'d_o_n.uh.m_uh_s.l_i%d"
_D:	"pseudonymousness"	"s_y_uu.'d_o_n.i.m_uh_s.n_e_s%a"
_D:	"pseudorandom"	"'s_y_uu.d_uh_uu.r_aa_n.d_uh_m%j"
_D:	"pshaw"	"'sh_aw%iab"
_D:	"psi"	"'p_s_ah_i%a"
_D:	"psocid"	"'s_uh_uu.s_i_d%a"
_D:	"psoriasis"	"s_uh.'r_ah_i.uh.s_i_s%a"
_D:	"psych"	"'s_ah_i_k%b"
_D:	"psychasthenia"	"'s_ah_i.k_aa_s.'th_ee.n_i.uh%a"
_D:	"psyche"	"'s_ah_i.k_i%a"
_D:	"psychiatrist"	"s_ah_i.'k_ah_i.uh.t_r_i_s_t%a"
_D:	"psychiatry"	"s_ah_i.'k_ah_i.uh.t_r_i%a"
_D:	"psychic"	"'s_ah_i.k_i_k%ca"
_D:	"psycho"	"'s_ah_i.k_uh_uu%ac"
_D:	"psychoacoustic"	"s_ah_i.k_uh_uu.uh.'k_uu.s_t_i_k%c"
_D:	"psychoanalyst"	"s_ah_i.k_uh_uu.'aa_n.uh.l_i_s_t%a"
_D:	"psychoanalyze"	"s_ah_i.'k_uh_uu.aa_n.uh.l_ah_i_z%j"
_D:	"psychologist"	"s_ah_i.'k_o_l.uh.j_i_s_t%ac"
_D:	"psychology"	"s_ah_i.'k_o_l.uh.j_i%a"
_D:	"psychometric"	"s_ah_i.k_uh.'m_e_t.r_i_k%c"
_D:	"psychometrics"	"s_ah_i.k_uh.'m_e_t.r_i_k_s%a"
_D:	"psychometry"	"s_ah_i.'k_o_m.uh.t_r_i%ac"
_D:	"psychopathic"	"s_ah_i.k_uh.'p_aa_th.i_k%c"
_D:	"psychopomp"	"'s_ah_i.k_uh_uu.p_o_m_p%a"
_D:	"psychoses"	"s_ah_i.'k_uh_uu.s_ee_z%a"
_D:	"psychosis"	"s_ah_i.'k_uh_uu.s_i_s%a"
_D:	"psychotherapeutic"	"s_ah_i.k_uh_uu.th_e_r.uh.'p_y_uu.t_i_k%c"
_D:	"psychotherapist"	"s_ah_i.k_uh_uu.'th_e_r.uh.p_i_s_t%a"
_D:	"psychotic"	"s_ah_i.'k_o_t.i_k%ca"
_D:	"psychrometer"	"s_ah_i.'k_r_o_m.i.t_uh_r%a"
_D:	"psychrometry"	"s_ah_i.'k_r_o_m.i.t_r_i%a"
_D:	"psyllium"	"'s_i_l.i.uh_m%a"
_D:	"ptarmigan"	"'t_ar_r.m_i.g_uh_n%a"
_D:	"pterin"	"'t_e_r.i_n%j"
_D:	"pteryla"	"'t_e_r.i.l_uh%a"
_D:	"ptolemaic"	"t_o_l.uh.'m_e_i_i_k%c"
_D:	"ptolemy"	"'t_o.l_uh.m_i%c"
_D:	"ptosis"	"'t_uh_uu.s_i_s%a"
_D:	"ptyalin"	"'t_ah_i.uh.l_i_n%a"
_D:	"pub"	"'p_a_b%a"
_D:	"puberty"	"'p_y_uu.b_uh_r.t_i%a"
_D:	"puberulent"	"p_y_uu.'b_e_r.y_uh.l_uh_n_t%c"
_D:	"pubes"	"'p_y_uu.b_ee_z%a"
_D:	"pubescent"	"p_y_uu.'b_e_s.uh_n_t%c"
_D:	"public"	"'p_a_b.l_i_k%ca"
_D:	"publican"	"'p_a_b.l_i.k_uh_n%a"
_D:	"publicist"	"'p_a_b.l_i.s_i_s_t%a"
_D:	"publicity"	"p_uh.'b_l_i.s_i.t_i%a"
_D:	"publicly"	"'p_a_b.l_i_k.l_i%d"
_D:	"publicness"	"'p_a_b.l_i_k.n_e_s%a"
